Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
3340,18,37,99,72,7.8,1
3341,25,44,86,68,0.2,1
3342,21,55,50,92,4.3,1
3343,22,64,91,99,4.2,1
3344,22,36,57,42,3.5,0
3345,17,40,88,95,2.1,1
3346,22,46,58,59,3.8,1
3347,23,73,86,46,4.5,1
3348,18,100,98,69,7.5,1
3349,19,89,99,54,4.8,1
3350,24,85,96,41,5.8,1
3351,21,80,64,50,0.3,1
3352,21,46,89,49,7.2,1
3353,22,98,66,57,3.4,1
3354,24,63,77,83,2.3,1
3355,22,93,85,58,0.9,1
3356,21,88,71,83,5.1,1
3357,23,68,89,38,4.4,1
3358,21,74,54,43,3.6,1
3359,24,78,48,84,0.1,1
3360,19,80,66,87,1.3,1
3361,21,51,35,99,4.3,1
3362,20,86,99,64,2.1,1
3363,17,52,68,85,7.0,1
3364,24,91,43,89,1.2,1
3365,17,43,46,73,5.0,1
3366,18,49,66,80,1.7,1
3367,19,61,87,48,8.0,1
3368,20,87,35,78,1.7,1
3369,19,40,67,76,7.8,1
3370,25,86,77,37,4.1,1
3371,19,70,73,98,2.9,1
3372,19,47,89,75,2.1,1
3373,17,72,70,38,7.0,1
3374,23,43,95,96,3.2,1
3375,18,51,68,40,6.2,1
3376,25,35,86,94,4.3,1
3377,25,69,45,91,1.2,1
3378,21,48,63,76,3.3,1
3379,19,83,68,89,7.4,1
3380,25,66,85,91,4.9,1
3381,21,83,74,46,7.4,1
3382,22,68,75,41,2.7,1
3383,18,52,58,42,1.0,1
3384,24,66,83,40,8.0,1
3385,22,95,45,89,0.9,1
3386,17,85,61,88,1.8,1
3387,22,51,47,100,2.0,1
3388,21,42,83,97,2.6,1
3389,17,73,52,73,0.4,1
3390,25,67,57,41,7.8,1
3391,21,83,70,90,7.4,1
3392,23,41,76,90,4.0,1
3393,21,74,75,89,1.3,1
3394,22,91,78,38,3.9,1
3395,24,74,75,63,6.3,1
3396,20,38,89,51,6.3,1
3397,20,82,68,86,6.9,1
3398,23,58,88,78,6.3,1
3399,21,85,77,79,0.4,1
3400,20,36,89,55,7.4,1
3401,19,54,72,58,0.9,1
3402,24,96,95,74,3.4,1
3403,23,75,43,84,1.1,1
3404,17,57,70,47,0.8,1
3405,18,99,67,84,3.0,1
3406,17,36,48,95,0.0,1
3407,25,96,98,51,7.9,1
3408,20,57,80,91,7.0,1
3409,17,69,92,52,7.4,1
3410,23,56,89,44,6.3,1
3411,19,56,41,61,5.8,1
3412,25,96,78,64,2.0,1
3413,23,84,41,94,2.8,1
3414,25,56,82,68,2.8,1
3415,25,51,50,64,1.4,1
3416,25,67,81,69,2.6,1
3417,17,89,67,74,0.3,1
3418,22,94,78,53,2.3,1
3419,20,44,49,52,6.8,0
3420,20,92,71,97,1.2,1
3421,18,85,61,66,3.6,1
3422,21,56,97,56,5.2,1
3423,17,83,56,44,1.5,1
3424,24,36,42,43,2.8,0
3425,23,40,67,77,7.7,1
3426,20,64,76,99,0.3,1
3427,19,64,77,64,2.1,1
3428,21,48,100,43,0.1,1
3429,23,99,71,100,3.5,1
3430,18,79,57,70,6.7,1
3431,21,81,68,68,2.0,1
3432,23,61,81,43,0.4,1
3433,24,62,92,48,4.8,1
3434,17,76,65,50,5.1,1
3435,19,99,100,67,4.3,1
3436,25,89,100,54,5.9,1
3437,17,75,96,52,2.4,1
3438,24,92,52,67,0.8,1
3439,23,46,83,67,1.9,1
3440,19,61,63,92,2.1,1
3441,19,65,48,54,4.2,1
3442,18,98,38,85,7.9,1
3443,19,61,57,100,7.5,1
3444,17,62,56,53,5.7,1
3445,18,49,36,58,0.4,0
3446,20,35,37,43,1.4,0
3447,25,90,83,49,3.1,1
3448,17,100,96,84,7.3,1
3449,18,45,72,59,0.1,1
3450,22,46,71,42,3.1,1
3451,20,72,75,66,7.2,1
3452,18,41,96,70,4.7,1
3453,23,52,59,75,6.3,1
3454,21,75,47,39,3.3,1
3455,17,37,93,86,1.6,1
3456,19,70,77,83,0.0,1
3457,24,77,37,40,6.7,1
3458,23,84,89,69,3.5,1
3459,18,85,82,73,0.6,1
3460,18,63,71,35,5.7,1
3461,24,47,86,69,4.3,1
3462,24,36,82,59,0.3,1
3463,23,60,72,53,3.4,1
3464,23,86,55,84,4.3,1
3465,24,64,90,50,6.3,1
3466,24,97,44,81,4.2,1
3467,17,89,58,81,3.0,1
3468,24,93,83,37,6.8,1
3469,20,46,51,90,1.0,1
3470,22,58,83,36,3.6,1
3471,21,35,82,52,7.8,1
3472,18,81,77,100,6.3,1
3473,22,50,93,97,7.8,1
3474,24,46,52,97,2.3,1
3475,21,58,44,47,3.1,0
3476,25,53,70,46,5.4,1
3477,23,90,69,57,7.5,1
3478,19,96,77,100,1.1,1
3479,18,68,81,69,3.6,1
3480,19,79,72,82,0.8,1
3481,24,40,75,90,6.7,1
3482,25,53,51,81,1.0,1
3483,24,37,41,43,6.6,0
3484,23,78,87,70,1.8,1
3485,17,62,52,70,3.7,1
3486,24,99,55,76,7.9,1
3487,21,46,97,58,0.0,1
3488,19,92,65,46,5.5,1
3489,19,44,84,82,7.9,1
3490,17,42,79,42,3.9,1
3491,18,82,35,57,0.9,1
3492,24,48,46,75,7.1,1
3493,19,40,81,64,3.4,1
3494,24,52,60,40,0.4,1
3495,17,90,75,36,3.7,1
3496,17,67,46,99,7.7,1
3497,21,76,72,64,4.5,1
3498,19,94,87,62,6.4,1
3499,23,67,70,95,2.8,1
3500,18,46,100,53,3.3,1
3501,24,74,45,62,1.6,1
3502,18,77,40,54,0.3,1
3503,22,86,63,58,6.2,1
3504,18,72,62,81,3.7,1
3505,24,65,78,54,2.0,1
3506,23,86,69,90,4.2,1
3507,17,92,59,63,6.0,1
3508,21,99,59,73,7.1,1
3509,19,64,83,73,2.5,1
3510,23,41,77,77,7.3,1
3511,17,91,70,41,3.6,1
3512,23,77,80,45,2.9,1
3513,22,55,61,58,7.7,1
3514,17,77,76,48,4.8,1
3515,17,74,38,48,3.9,1
3516,20,45,47,94,0.8,1
3517,25,47,37,53,7.5,0
3518,22,91,84,41,6.4,1
3519,19,38,86,82,1.3,1
3520,20,69,45,57,2.5,1
3521,17,52,58,91,7.1,1
3522,22,80,42,36,6.3,1
3523,19,41,45,75,6.9,1
3524,18,58,79,68,2.7,1
3525,24,78,39,91,5.1,1
3526,21,98,47,91,0.4,1
3527,20,94,41,80,6.8,1
3528,22,64,43,41,5.2,0
3529,17,71,62,73,7.9,1
3530,17,50,35,70,1.6,1
3531,22,39,62,89,1.0,1
3532,17,71,43,44,4.1,1
3533,25,47,63,78,2.4,1
3534,19,80,79,66,7.7,1
3535,22,78,53,40,5.5,1
3536,22,39,42,87,3.1,1
3537,24,36,37,85,4.6,1
3538,23,42,44,84,7.5,1
3539,24,40,65,96,3.8,1
3540,25,51,62,59,2.1,1
3541,21,82,63,37,2.5,1
3542,17,93,83,55,3.1,1
3543,22,62,55,79,2.6,1
3544,17,62,83,75,0.6,1
3545,21,85,58,71,1.0,1
3546,18,67,58,42,3.7,1
3547,19,54,63,63,5.3,1
3548,21,47,43,36,2.6,0
3549,17,88,40,80,4.6,1
3550,20,87,100,67,0.0,1
3551,20,49,46,84,0.1,1
3552,23,52,35,71,3.6,1
3553,22,93,77,92,7.7,1
3554,22,58,46,56,6.9,1
3555,23,85,40,64,2.5,1
3556,20,57,36,53,3.4,0
3557,24,58,44,67,3.0,1
3558,24,38,51,35,7.9,0
3559,24,79,55,63,0.9,1
3560,25,59,90,56,0.0,1
3561,18,56,43,80,5.2,1
3562,25,97,35,81,6.3,1
3563,18,49,99,90,3.5,1
3564,20,77,45,75,4.3,1
3565,24,95,56,47,5.5,1
3566,23,40,41,78,4.4,1
3567,20,62,43,83,3.8,1
3568,19,96,57,100,4.1,1
3569,21,74,41,47,2.7,1
3570,25,96,55,35,1.1,1
3571,17,62,72,51,1.4,1
3572,20,54,42,67,1.1,1
3573,18,97,70,62,2.2,1
3574,19,49,43,88,7.4,1
3575,22,60,36,51,4.6,0
3576,17,61,41,70,1.0,1
3577,19,51,51,91,1.8,1
3578,24,51,48,66,2.9,1
3579,22,40,51,99,5.7,1
3580,18,41,87,67,3.3,1
3581,23,42,79,64,1.6,1
3582,24,80,85,47,3.7,1
3583,25,44,37,55,1.8,0
3584,18,44,95,73,3.3,1
3585,23,40,55,62,6.9,1
3586,18,38,68,66,7.6,1
3587,25,43,84,85,6.6,1
3588,19,45,60,50,1.2,1
3589,23,99,42,81,3.9,1
3590,23,82,88,85,4.5,1
3591,24,40,84,64,7.6,1
3592,23,45,100,85,7.4,1
3593,22,73,71,67,2.9,1
3594,21,91,90,85,5.2,1
3595,20,59,63,88,5.5,1
3596,22,83,56,93,0.1,1
3597,20,56,84,52,1.0,1
3598,23,50,46,72,7.1,1
3599,19,87,52,78,2.0,1
3600,25,69,54,47,5.6,1
3601,25,40,98,47,6.8,1
3602,23,65,74,45,1.2,1
3603,23,60,78,65,2.1,1
3604,19,71,93,58,5.8,1
3605,22,81,65,63,5.3,1
3606,20,60,39,65,2.1,1
3607,18,81,98,86,0.6,1
3608,17,69,82,94,3.0,1
3609,23,69,98,77,7.3,1
3610,24,69,77,60,3.2,1
3611,22,90,82,95,7.7,1
3612,21,99,83,43,3.1,1
3613,23,70,51,45,1.7,1
3614,19,82,37,36,2.7,1
3615,22,74,100,46,7.4,1
3616,22,86,53,76,1.5,1
3617,22,85,73,92,4.6,1
3618,19,65,36,93,0.9,1
3619,21,82,50,69,1.1,1
3620,19,71,41,68,3.1,1
3621,25,66,55,88,4.7,1
3622,18,75,74,62,2.4,1
3623,17,87,63,93,3.6,1
3624,20,37,38,50,0.8,0
3625,24,80,56,53,7.5,1
3626,18,92,46,70,0.6,1
3627,22,81,70,57,1.3,1
3628,23,99,93,68,7.1,1
3629,21,98,41,49,6.8,1
3630,24,55,38,87,1.6,1
3631,22,53,63,91,7.0,1
3632,24,90,86,76,3.6,1
3633,23,94,35,49,1.5,1
3634,21,40,80,54,7.3,1
3635,24,43,38,82,7.5,1
3636,22,40,39,38,5.2,0
3637,19,57,51,43,3.9,1
3638,21,94,59,50,1.5,1
3639,23,73,64,50,0.2,1
3640,20,46,98,56,6.1,1
3641,17,60,83,79,1.6,1
3642,22,85,57,38,5.7,1
3643,19,97,66,79,4.6,1
3644,19,80,62,65,5.8,1
3645,19,91,64,59,1.4,1
3646,25,57,35,71,4.8,1
3647,22,63,80,63,6.8,1
3648,19,89,46,99,1.8,1
3649,22,95,85,46,7.8,1
3650,17,93,40,100,4.4,1
3651,19,98,50,99,3.1,1
3652,19,60,83,39,6.6,1
3653,18,50,54,85,0.1,1
3654,18,63,58,46,2.8,1
3655,24,90,68,68,5.3,1
3656,23,76,91,68,3.8,1
3657,19,62,54,53,1.2,1
3658,19,100,37,48,7.4,1
3659,21,54,79,54,2.0,1
3660,19,80,86,42,1.4,1
3661,23,78,62,82,1.5,1
3662,17,66,96,66,7.2,1
3663,18,49,42,69,6.8,1
3664,23,97,70,48,5.5,1
3665,20,75,64,74,0.1,1
3666,18,76,54,36,5.2,1
3667,18,84,57,86,1.8,1
3668,17,71,86,64,4.1,1
3669,24,84,43,75,5.3,1
3670,21,40,81,75,6.3,1
3671,21,57,43,82,4.5,1
3672,18,69,44,44,3.4,1
3673,22,69,37,46,2.6,1
3674,23,62,76,92,4.7,1
3675,25,58,42,96,4.0,1
3676,17,37,67,56,6.5,1
3677,23,36,44,98,7.8,1
3678,18,46,54,74,1.1,1
3679,18,66,90,86,7.5,1
3680,24,93,86,39,4.3,1
3681,25,44,56,89,3.8,1
3682,24,64,45,58,7.1,1
3683,19,84,38,93,3.5,1
3684,22,95,88,80,5.6,1
3685,20,61,74,60,6.7,1
3686,18,83,77,74,4.8,1
3687,20,100,77,58,0.2,1
3688,20,40,55,50,1.0,0
3689,18,38,79,97,2.8,1
3690,23,71,93,71,2.2,1
3691,24,41,35,52,0.1,0
3692,23,94,85,74,7.7,1
3693,21,90,98,86,4.4,1
3694,21,92,74,46,4.6,1
3695,23,84,79,89,6.5,1
3696,17,77,39,37,2.1,1
3697,23,75,63,95,2.0,1
3698,20,84,69,89,0.3,1
3699,19,91,45,49,7.7,1
3700,22,83,63,76,1.1,1
3701,20,82,94,36,0.4,1
3702,19,49,55,55,2.9,1
3703,24,61,89,73,3.3,1
3704,20,75,72,77,7.9,1
3705,23,71,87,90,2.8,1
3706,20,77,68,72,2.4,1
3707,20,67,44,74,2.5,1
3708,18,66,66,68,3.2,1
3709,21,71,63,69,4.6,1
3710,23,56,53,63,2.1,1
3711,17,99,88,51,4.7,1
3712,24,62,69,47,5.8,1
3713,20,36,92,51,1.3,1
3714,17,49,96,40,5.5,1
3715,24,79,59,71,2.6,1
3716,23,95,51,51,3.0,1
3717,17,40,73,70,2.0,1
3718,23,83,43,53,6.8,1
3719,20,38,53,80,4.5,1
3720,18,49,61,94,1.1,1
3721,22,80,85,59,6.9,1
3722,22,95,35,90,4.7,1
3723,18,62,43,68,7.4,1
3724,22,59,68,76,4.4,1
3725,23,45,44,63,3.1,1
3726,25,41,61,72,4.4,1
3727,19,87,55,52,1.5,1
3728,17,59,74,93,6.9,1
3729,21,87,61,48,1.5,1
3730,17,92,88,99,2.4,1
3731,23,38,39,75,6.3,1
3732,19,70,83,41,4.6,1
3733,19,46,97,91,7.1,1
3734,21,68,59,39,0.5,1
3735,21,75,42,54,1.7,1
3736,20,81,41,55,4.3,1
3737,19,70,89,85,6.5,1
3738,22,78,55,60,1.4,1
3739,20,54,64,36,1.1,1
3740,19,77,86,48,0.1,1
3741,20,36,64,37,1.6,0
3742,20,87,94,91,1.6,1
3743,18,50,89,93,5.9,1
3744,22,36,91,89,7.5,1
3745,19,79,75,66,6.2,1
3746,17,82,61,42,1.4,1
3747,18,57,64,68,7.5,1
3748,24,38,62,69,1.4,1
3749,19,72,93,43,0.4,1
3750,17,55,55,51,0.7,1
3751,21,82,42,91,0.4,1
3752,23,68,94,48,7.3,1
3753,24,98,76,68,5.1,1
3754,23,58,68,41,0.8,1
3755,23,64,91,54,2.9,1
3756,24,78,99,43,5.0,1
3757,19,40,78,84,1.2,1
3758,23,71,67,99,6.1,1
3759,19,97,66,59,7.6,1
3760,24,44,58,47,4.6,0
3761,19,41,50,93,0.7,1
3762,25,79,88,41,0.3,1
3763,18,41,97,72,3.6,1
3764,17,63,54,80,6.4,1
3765,18,67,80,57,4.7,1
3766,22,49,98,48,5.9,1
3767,19,98,84,67,1.4,1
3768,20,93,58,55,1.8,1
3769,17,72,54,53,2.9,1
3770,18,83,76,68,3.0,1
3771,23,59,59,35,6.8,1
3772,25,60,72,72,6.5,1
3773,21,37,74,99,3.5,1
3774,25,77,36,69,4.0,1
3775,24,56,36,82,0.2,1
3776,23,79,44,75,6.1,1
3777,20,92,98,67,6.3,1
3778,19,61,55,75,3.2,1
3779,23,58,92,98,1.9,1
3780,24,56,55,80,2.6,1
3781,19,45,86,79,0.1,1
3782,25,52,38,82,0.7,1
3783,19,71,49,44,1.2,1
3784,22,87,62,40,7.4,1
3785,19,75,86,64,4.7,1
3786,23,54,87,57,2.0,1
3787,21,58,40,90,5.3,1
3788,23,68,100,38,0.6,1
3789,25,59,61,48,2.7,1
3790,20,40,40,69,5.2,0
3791,25,63,55,43,6.8,1
3792,18,54,47,57,1.4,1
3793,18,72,100,49,3.0,1
3794,22,90,88,98,4.3,1
3795,23,36,48,49,2.4,0
3796,25,42,84,74,2.6,1
3797,21,35,40,84,6.0,1
3798,19,99,98,91,4.6,1
3799,25,75,76,84,3.8,1
3800,23,86,74,50,2.3,1
3801,23,62,72,58,5.8,1
3802,18,90,53,57,4.9,1
3803,18,37,74,43,1.5,1
3804,17,67,62,49,2.3,1
3805,21,100,49,46,5.9,1
3806,24,92,54,87,6.9,1
3807,21,47,55,100,4.6,1
3808,20,37,42,63,0.9,0
3809,23,37,56,35,3.4,0
3810,17,60,55,78,0.0,1
3811,20,59,47,35,4.4,0
3812,22,76,57,69,5.1,1
3813,20,65,35,80,7.1,1
3814,25,88,56,42,5.5,1
3815,17,90,55,93,3.6,1
3816,23,64,57,61,7.5,1
3817,25,84,61,62,4.9,1
3818,24,45,99,78,3.3,1
3819,18,86,57,85,7.1,1
3820,24,90,74,48,0.8,1
3821,17,59,54,99,7.8,1
3822,19,63,54,47,1.6,1
3823,25,63,79,58,6.8,1
3824,24,43,96,76,5.9,1
3825,17,96,98,84,3.2,1
3826,18,89,82,56,5.2,1
3827,17,47,69,66,5.1,1
3828,18,94,91,87,5.0,1
3829,18,99,49,80,3.7,1
3830,23,66,73,79,4.6,1
3831,24,37,54,85,1.4,1
3832,23,86,84,56,2.9,1
3833,22,47,52,76,4.6,1
3834,24,99,55,78,1.6,1
3835,22,69,90,36,1.8,1
3836,24,52,37,91,5.9,1
3837,21,53,87,89,5.0,1
3838,21,91,85,97,0.5,1
3839,17,93,74,98,4.5,1
3840,21,71,86,70,4.5,1
3841,18,59,99,73,7.6,1
3842,18,66,71,93,3.3,1
3843,25,78,61,86,7.5,1
3844,25,48,83,72,6.5,1
3845,25,72,75,36,0.2,1
3846,19,100,85,36,5.3,1
3847,22,50,39,55,7.7,0
3848,23,93,40,85,1.1,1
3849,23,42,37,57,2.3,0
3850,21,67,80,48,4.3,1
3851,20,59,40,77,0.0,1
3852,24,65,95,68,2.4,1
3853,18,88,65,36,4.4,1
3854,19,92,82,36,7.4,1
3855,17,40,79,84,0.0,1
3856,23,80,61,37,0.8,1
3857,22,47,68,59,3.1,1
3858,24,72,90,92,7.8,1
3859,17,96,37,50,4.0,1
3860,25,88,39,38,3.8,1
3861,18,61,89,82,5.0,1
3862,18,69,72,73,0.4,1
3863,21,40,85,96,1.1,1
3864,21,89,86,82,5.3,1
3865,19,39,83,53,2.4,1
3866,19,79,90,96,0.9,1
3867,19,89,57,58,2.5,1
3868,19,36,77,65,1.0,1
3869,20,72,91,38,7.5,1
3870,21,96,84,73,4.0,1
3871,25,76,82,63,2.3,1
3872,23,47,64,63,2.6,1
3873,22,45,52,71,0.0,1
3874,22,62,48,56,5.8,1
3875,17,66,85,51,0.0,1
3876,19,43,95,65,7.6,1
3877,19,94,98,55,5.1,1
3878,23,66,79,76,6.2,1
3879,22,56,58,74,4.4,1
3880,19,79,52,75,5.5,1
3881,18,99,76,97,3.2,1
3882,22,92,43,42,4.9,1
3883,22,41,81,74,7.3,1
3884,18,93,74,69,2.1,1
3885,24,81,62,80,1.8,1
3886,19,72,49,94,2.4,1
3887,18,73,93,60,2.9,1
3888,21,61,39,77,2.3,1
3889,20,38,63,59,3.9,1
3890,18,88,45,43,4.2,1
3891,20,58,89,39,1.9,1
3892,25,57,43,80,3.8,1
3893,19,95,60,36,3.8,1
3894,21,90,58,75,6.6,1
3895,18,50,91,74,2.5,1
3896,23,62,76,63,2.6,1
3897,24,100,41,47,6.5,1
3898,25,48,80,89,4.5,1
3899,24,70,83,98,1.5,1
3900,18,91,83,55,5.9,1
3901,23,43,74,63,4.7,1
3902,20,52,67,83,6.5,1
3903,23,78,41,38,2.1,1
3904,17,78,96,64,0.9,1
3905,17,64,78,55,4.3,1
3906,18,87,72,71,5.6,1
3907,19,84,70,100,5.2,1
3908,25,93,82,91,2.4,1
3909,19,82,97,77,4.5,1
3910,22,51,49,41,6.0,0
3911,19,91,94,44,1.1,1
3912,19,59,92,45,2.4,1
3913,24,77,73,68,0.1,1
3914,22,69,61,89,6.5,1
3915,24,55,85,48,6.1,1
3916,18,62,38,61,1.5,1
3917,25,90,49,45,4.0,1
3918,20,97,45,70,4.9,1
3919,22,37,56,48,4.6,0
3920,24,41,82,75,3.7,1
3921,19,89,89,61,4.5,1
3922,20,82,46,75,6.6,1
3923,25,37,94,36,4.3,1
3924,22,85,37,50,1.6,1
3925,18,45,36,66,4.6,0
3926,25,95,74,52,1.0,1
3927,22,66,89,40,2.8,1
3928,17,76,47,99,5.5,1
3929,18,76,42,52,0.3,1
3930,21,94,61,86,1.7,1
3931,18,98,61,83,7.2,1
3932,23,91,45,62,1.1,1
3933,22,86,66,61,4.1,1
3934,22,42,35,77,1.9,1
3935,25,90,46,81,2.6,1
3936,21,66,46,77,3.6,1
3937,23,65,97,58,6.6,1
3938,22,49,47,83,2.8,1
3939,21,40,52,100,2.0,1
3940,20,58,93,38,3.8,1
3941,19,88,83,87,4.4,1
3942,17,66,72,57,2.7,1
3943,25,67,67,43,0.7,1
3944,23,48,94,76,0.6,1
3945,20,73,87,68,2.7,1
3946,17,50,39,59,7.8,0
3947,25,52,97,62,4.4,1
3948,17,97,88,61,2.1,1
3949,23,100,48,68,1.1,1
3950,21,93,49,64,5.4,1
3951,22,37,87,40,6.4,1
3952,23,68,35,57,4.0,1
3953,19,70,100,93,4.0,1
3954,21,79,49,65,7.0,1
3955,22,93,52,97,4.3,1
3956,18,60,37,89,3.6,1
3957,25,50,48,84,7.7,1
3958,21,39,60,74,6.2,1
3959,20,43,99,98,4.7,1
3960,20,91,80,100,4.4,1
3961,20,62,86,71,5.9,1
3962,24,67,47,64,3.6,1
3963,17,49,79,59,4.8,1
3964,25,88,37,58,6.6,1
3965,25,52,79,68,1.0,1
3966,19,68,43,56,7.8,1
3967,20,39,80,92,7.2,1
3968,24,69,70,43,1.1,1
3969,17,98,69,47,0.5,1
3970,20,82,65,44,1.3,1
3971,17,74,47,53,5.0,1
3972,19,94,38,95,6.0,1
3973,19,67,87,61,6.0,1
3974,19,45,98,73,1.4,1
3975,19,36,68,62,1.5,1
3976,19,48,41,39,3.4,0
3977,20,90,47,83,2.4,1
3978,20,36,54,86,0.4,1
3979,24,56,42,54,5.6,1
3980,17,77,65,85,0.3,1
3981,23,43,81,60,5.8,1
3982,23,38,36,78,7.7,1
3983,24,75,38,42,3.8,1
3984,18,52,77,36,4.0,1
3985,17,62,94,46,6.4,1
3986,20,39,92,56,6.0,1
3987,19,61,83,40,0.7,1
3988,25,44,84,98,3.8,1
3989,19,38,67,75,1.5,1
3990,21,49,98,49,5.9,1
3991,19,43,95,35,4.4,1
3992,24,66,87,41,2.1,1
3993,19,73,72,51,6.6,1
3994,19,46,85,36,2.9,1
3995,19,62,69,45,2.7,1
3996,19,37,69,74,7.6,1
3997,24,95,58,83,6.4,1
3998,17,58,88,80,1.7,1
3999,22,51,95,87,0.8,1
4000,18,73,38,52,5.2,1
4001,21,80,79,49,7.6,1
4002,23,48,48,49,0.3,0
4003,22,46,56,90,7.6,1
4004,25,71,87,67,7.0,1
4005,24,100,88,51,4.4,1
4006,20,42,36,99,3.7,1
4007,25,93,68,38,2.2,1
4008,25,91,46,49,6.0,1
4009,17,51,45,90,3.9,1
4010,21,86,60,85,0.3,1
4011,19,76,64,70,6.7,1
4012,25,90,69,92,2.2,1
4013,17,50,63,87,4.0,1
4014,22,58,53,36,2.2,0
4015,19,56,60,97,0.5,1
4016,19,80,77,35,6.9,1
4017,20,35,42,37,6.1,0
4018,17,83,66,72,4.4,1
4019,23,49,35,35,3.6,0
4020,25,46,50,67,4.2,1
4021,18,35,37,46,3.2,0
4022,23,54,65,52,4.5,1
4023,24,93,93,40,1.6,1
4024,23,78,73,45,0.1,1
4025,25,68,84,66,3.4,1
4026,17,100,70,63,0.4,1
4027,20,47,66,92,3.5,1
4028,18,45,75,46,7.4,1
4029,25,68,77,99,5.2,1
4030,19,74,54,37,6.1,1
4031,20,36,43,81,5.1,1
4032,20,65,70,87,2.6,1
4033,23,76,83,67,0.2,1
4034,21,69,86,90,4.7,1
4035,24,41,47,42,1.2,0
4036,25,37,52,46,1.1,0
4037,25,52,63,100,1.2,1
4038,24,71,35,54,4.8,1
4039,23,79,99,43,1.1,1
4040,24,76,52,94,2.1,1
4041,20,80,59,87,6.3,1
4042,21,63,79,93,1.3,1
4043,17,46,55,47,0.1,0
4044,25,77,48,49,7.6,1
4045,23,57,76,79,7.5,1
4046,17,85,49,39,2.3,1
4047,17,57,63,42,3.7,1
4048,21,38,41,45,3.4,0
4049,19,53,93,46,4.5,1
4050,17,57,60,51,0.7,1
4051,23,46,51,38,0.5,0
4052,21,82,36,98,7.6,1
4053,23,76,63,68,3.5,1
4054,21,40,74,57,3.1,1
4055,19,88,63,73,7.8,1
4056,23,38,48,46,6.6,0
4057,22,81,98,61,1.9,1
4058,21,54,68,65,3.9,1
4059,22,88,45,97,4.5,1
4060,23,55,75,47,4.3,1
4061,19,58,85,92,6.6,1
4062,17,88,84,79,4.1,1
4063,23,51,70,44,7.6,1
4064,24,87,91,100,7.1,1
4065,21,72,95,94,6.3,1
4066,18,42,61,81,5.3,1
4067,17,48,100,73,0.3,1
4068,25,73,53,51,4.5,1
4069,20,69,61,74,2.5,1
4070,17,88,83,54,2.5,1
4071,18,78,90,67,1.2,1
4072,22,67,57,37,1.3,1
4073,23,70,71,46,5.3,1
4074,18,98,60,45,0.8,1
4075,25,66,35,89,1.2,1
4076,20,78,71,99,2.5,1
4077,25,43,70,88,6.5,1
4078,25,86,86,68,0.2,1
4079,17,47,47,40,2.8,0
4080,19,82,74,60,0.7,1
4081,21,58,66,38,0.7,1
4082,18,41,74,89,5.7,1
4083,17,65,98,53,6.6,1
4084,18,99,84,41,5.7,1
4085,17,42,60,48,1.6,1
4086,24,41,45,46,4.4,0
4087,21,36,61,73,0.3,1
4088,24,65,48,98,6.5,1
4089,18,94,88,40,4.7,1
4090,18,84,54,80,7.1,1
4091,17,68,47,71,5.8,1
4092,24,77,81,36,6.6,1
4093,18,91,78,63,0.6,1
4094,22,50,37,95,4.2,1
4095,19,91,35,95,4.5,1
4096,19,42,64,94,6.2,1
4097,18,48,89,38,7.6,1
4098,25,49,95,54,5.5,1
4099,19,84,67,96,7.2,1
4100,24,60,97,78,6.2,1
4101,20,88,48,35,0.3,1
4102,19,36,81,80,6.4,1
4103,24,99,39,36,6.9,1
4104,19,72,59,52,5.2,1
4105,20,58,55,50,7.0,1
4106,23,84,83,80,4.7,1
4107,24,95,37,84,2.1,1
4108,24,80,43,90,5.5,1
4109,18,81,53,46,2.0,1
4110,22,49,87,73,0.4,1
4111,19,35,96,36,3.1,1
4112,20,40,68,55,1.6,1
4113,21,49,63,52,6.8,1
4114,21,72,99,43,4.3,1
4115,20,73,48,89,0.2,1
4116,18,75,64,40,6.5,1
4117,19,44,83,95,0.8,1
4118,22,84,72,86,6.1,1
4119,20,77,64,74,1.8,1
4120,25,35,76,37,0.7,0
4121,18,70,98,88,7.0,1
4122,21,54,97,99,6.1,1
4123,23,50,75,95,6.8,1
4124,20,76,49,52,4.4,1
4125,25,92,98,77,6.2,1
4126,18,82,98,99,1.1,1
4127,18,68,54,83,2.7,1
4128,17,94,55,64,6.1,1
4129,23,72,72,90,0.2,1
4130,22,89,94,94,6.2,1
4131,19,43,91,48,0.3,1
4132,17,42,99,94,3.7,1
4133,18,68,96,64,2.9,1
4134,24,42,62,47,5.3,1
4135,24,64,37,58,2.5,1
4136,24,44,73,99,2.4,1
4137,22,58,84,41,5.6,1
4138,19,77,68,85,4.5,1
4139,25,53,92,58,3.2,1
4140,25,73,40,92,4.1,1
4141,23,52,36,92,3.4,1
4142,23,53,96,43,5.5,1
4143,20,61,86,95,7.5,1
4144,23,80,51,62,5.5,1
4145,25,99,95,41,3.4,1
4146,23,38,68,85,7.2,1
4147,20,77,82,65,1.4,1
4148,21,38,53,95,0.0,1
4149,20,45,76,92,4.6,1
4150,23,36,75,59,7.6,1
4151,22,42,95,99,3.3,1
4152,24,78,79,67,4.0,1
4153,19,44,38,65,3.5,0
4154,25,58,96,61,2.1,1
4155,23,51,93,61,6.0,1
4156,19,57,57,53,0.5,1
4157,24,44,94,82,0.8,1
4158,24,50,97,48,3.4,1
4159,23,72,55,82,1.3,1
4160,18,86,64,39,2.3,1
